AssetClass_ID,AssetClassDesc,Enabled,DateCaptured,CapturerID,DateModified,ModifierID,Asset_SubCategory_ID,UsefulLifeInMonths,AssetDepreciationMethod_ID,RevaluationByCostModel,RevaluationByRevalutionModel,TypeID,Default,AssetCategoryID,AssetStatus_ID,AssetMeasurement_ID
14707,PISTOL HELWAN KAL,1,2021-05-07 12:09:25.167,199,NULL,NULL,130,60,1,NULL,NULL,4,NULL,24,NULL,1
14708,PISTOL NORINCO KAL,1,2021-05-07 12:09:48.203,199,NULL,NULL,130,60,1,NULL,NULL,4,NULL,24,NULL,1
14709,Revolver,1,2021-05-07 12:10:14.900,199,NULL,NULL,130,60,1,NULL,NULL,4,NULL,24,NULL,1
14710,Security System,1,2021-05-07 12:10:38.783,199,NULL,NULL,130,60,1,NULL,NULL,4,NULL,24,NULL,1
14712,Bench Presser,1,2021-05-07 12:14:35.263,199,2024-10-07 15:45:05.490,199,NULL,120,1,NULL,1,4,NULL,19,1,1
14715,Chainsaw,1,2021-05-07 12:17:38.737,199,NULL,NULL,NULL,120,1,NULL,NULL,4,NULL,19,1,1
14718,Concrete Cutter,1,2021-05-07 12:18:53.763,199,NULL,NULL,NULL,120,1,NULL,NULL,4,NULL,19,1,1
14724,Excavator,1,2021-05-07 12:22:45.167,199,NULL,NULL,NULL,120,1,NULL,NULL,4,NULL,19,1,1
14726,Generator,1,2021-05-07 12:44:03.757,199,NULL,NULL,NULL,120,1,NULL,NULL,4,NULL,19,1,1
14727,Grader,1,2021-05-07 12:44:58.483,199,NULL,NULL,NULL,120,1,NULL,NULL,4,NULL,19,1,1
14728,Grass cutter,1,2021-05-07 12:46:02.560,199,NULL,NULL,NULL,120,1,NULL,NULL,4,NULL,19,1,1
14729,Jack,1,2021-05-07 12:46:39.050,199,NULL,NULL,NULL,120,1,NULL,NULL,4,NULL,19,1,1
14732,Marking Machine,1,2021-05-07 12:48:28.040,199,NULL,NULL,NULL,120,1,NULL,NULL,4,NULL,19,1,1
14743,Tractor,1,2021-05-07 12:56:21.007,199,NULL,NULL,NULL,120,1,NULL,NULL,4,NULL,19,1,1
14750,Welding Machine,1,2021-05-07 12:59:11.060,199,NULL,NULL,NULL,120,1,NULL,NULL,4,NULL,19,1,1
14751,Bakkie,1,2021-05-07 13:00:00.023,199,NULL,NULL,139,84,1,NULL,NULL,4,NULL,13,1,1
14752,Bus,1,2021-05-07 13:00:27.057,199,NULL,NULL,139,84,1,NULL,NULL,4,NULL,13,1,1
14753,Car,1,2021-05-07 13:00:51.967,199,NULL,NULL,139,84,1,NULL,NULL,4,NULL,13,1,1
14754,Combi,1,2021-05-07 13:01:20.710,199,NULL,NULL,139,84,1,NULL,NULL,4,NULL,13,1,1
14755,Jeep,1,2021-05-07 13:01:48.047,199,NULL,NULL,139,84,1,NULL,NULL,4,NULL,13,1,1
14756,Truck,1,2021-05-07 13:09:54.220,199,NULL,NULL,139,84,1,NULL,NULL,4,NULL,13,1,1
14758,Carport,1,2021-06-10 10:57:38.863,199,NULL,NULL,131,180,1,NULL,NULL,4,NULL,28,NULL,2
14761,Channel,1,2021-06-10 11:00:14.280,199,NULL,NULL,NULL,600,1,NULL,NULL,4,NULL,26,NULL,2
14762,Commuter Bench,1,2021-06-10 11:00:51.577,199,NULL,NULL,141,240,1,NULL,NULL,4,NULL,29,NULL,2
14763,Commuter Shelter,1,2021-06-10 11:01:26.537,199,NULL,NULL,141,240,1,NULL,NULL,4,NULL,29,NULL,2
14765,Culvert,1,2021-06-10 11:02:16.010,199,NULL,NULL,NULL,360,1,NULL,NULL,4,NULL,26,NULL,2
14767,Earthworks,1,2021-06-10 11:03:53.820,199,NULL,NULL,141,600,1,NULL,NULL,4,NULL,29,NULL,2
14769,Footpath,1,2021-06-10 11:05:26.500,199,NULL,NULL,131,240,1,NULL,NULL,4,NULL,28,NULL,2
14770,Footpath,1,2021-06-10 11:06:00.250,199,NULL,NULL,141,240,1,NULL,NULL,4,NULL,29,NULL,2
14771,Gabions,1,2021-06-10 11:06:39.107,199,NULL,NULL,NULL,600,1,NULL,NULL,4,NULL,26,NULL,2
14772,Grid Inlet,1,2021-06-10 11:07:16.003,199,NULL,NULL,NULL,240,1,NULL,NULL,4,NULL,26,NULL,2
14773,Guard Rail,1,2021-06-10 11:07:53.827,199,NULL,NULL,141,360,1,NULL,NULL,4,NULL,29,NULL,2
14774,High Mast Light,1,2021-06-10 11:08:49.737,199,NULL,NULL,93,480,1,NULL,NULL,4,NULL,14,1,2
14777,Kerb,1,2021-06-10 11:11:08.860,199,NULL,NULL,NULL,240,1,NULL,NULL,4,NULL,26,NULL,2
14778,Kerb Inlet,1,2021-06-10 11:15:56.670,199,NULL,NULL,NULL,240,1,NULL,NULL,4,NULL,26,NULL,2
14779,Kerb Inlet,1,2021-06-10 11:16:42.617,199,NULL,NULL,131,240,1,NULL,NULL,4,NULL,28,NULL,2
14781,Land,1,2021-06-10 11:18:20.707,199,NULL,NULL,131,NULL,1,NULL,NULL,4,NULL,28,NULL,2
14784,Landscaping,1,2021-06-10 11:20:33.920,199,NULL,NULL,131,240,1,NULL,NULL,4,NULL,28,NULL,2
14786,Mini Roundabout,1,2021-06-10 11:25:52.827,199,NULL,NULL,141,180,1,NULL,NULL,4,NULL,29,NULL,2
14788,Paving,1,2021-06-10 11:30:55.467,199,NULL,NULL,141,240,1,NULL,NULL,4,NULL,29,NULL,2
14789,Pedestrian Bridge Railing,1,2021-06-10 11:31:40.820,199,NULL,NULL,141,360,1,NULL,NULL,4,NULL,29,NULL,2
14791,Perimeter Protection,1,2021-06-10 11:34:10.643,199,NULL,NULL,131,36,1,NULL,NULL,4,NULL,28,NULL,2
14792,Pipe - Storm Water,1,2021-06-10 11:34:41.300,199,NULL,NULL,131,240,1,NULL,NULL,4,NULL,28,NULL,2
14793,RC Structure,1,2021-06-10 11:35:07.093,199,NULL,NULL,131,240,1,NULL,NULL,4,NULL,28,NULL,2
14795,RC Structure,1,2021-06-10 11:36:10.537,199,NULL,NULL,NULL,240,1,NULL,NULL,4,NULL,26,NULL,2
14796,Pipe Bridge Substructure,1,2021-06-10 11:36:47.593,199,NULL,NULL,NULL,360,1,NULL,NULL,4,NULL,26,NULL,2
14797,Retaining Wall,1,2021-06-10 11:37:45.103,199,NULL,NULL,141,600,1,NULL,NULL,4,NULL,29,NULL,2
14798,Road Bridge Abutment,1,2021-06-10 11:38:34.097,199,NULL,NULL,141,360,1,NULL,NULL,4,NULL,29,NULL,2
14799,Road Bridge Side Barrier,1,2021-06-10 11:39:10.210,199,NULL,NULL,141,360,1,NULL,NULL,4,NULL,29,NULL,2
14800,Road Bridge Substructure,1,2021-06-10 11:39:44.530,199,NULL,NULL,141,360,1,NULL,NULL,4,NULL,29,NULL,2
14801,Road Bridge Superstructure,1,2021-06-10 11:40:20.650,199,NULL,NULL,141,360,1,NULL,NULL,4,NULL,29,NULL,2
14803,Road Structural Layer,1,2021-06-10 11:41:42.870,199,NULL,NULL,131,180,1,NULL,NULL,4,NULL,28,NULL,2
14804,Road Structural Layer,1,2021-06-10 11:42:17.050,199,NULL,NULL,141,120,1,NULL,NULL,4,NULL,29,NULL,2
14805,Road Surface,1,2021-06-10 11:43:11.513,199,NULL,NULL,141,180,1,NULL,NULL,4,NULL,29,NULL,2
14806,Sign - General,1,2021-06-10 11:44:00.103,199,NULL,NULL,131,180,1,NULL,NULL,4,NULL,28,NULL,2
14808,Sign - Regulatory,1,2021-06-10 11:45:11.550,199,NULL,NULL,141,180,1,NULL,NULL,4,NULL,29,NULL,2
14810,Small Building/Enclosure,1,2021-06-10 11:46:19.100,199,NULL,NULL,131,360,1,NULL,NULL,4,NULL,28,NULL,2
14811,Speed Hump,1,2021-06-10 11:47:00.980,199,NULL,NULL,141,240,1,NULL,NULL,4,NULL,29,NULL,2
14813,Steel Structure,1,2021-06-10 11:48:20.927,199,NULL,NULL,131,120,1,NULL,NULL,4,NULL,28,NULL,2
14815,Steel Structure,1,2021-06-10 11:49:21.530,199,NULL,NULL,141,36,1,NULL,NULL,4,NULL,29,NULL,2
14816,Street Lights,1,2021-06-10 11:50:06.117,199,NULL,NULL,93,300,1,NULL,NULL,4,NULL,14,1,2
14817,Street Rubbish Bin,1,2021-06-10 11:50:54.513,199,NULL,NULL,141,180,1,NULL,NULL,4,NULL,29,NULL,2
14818,Subsoil Drains,1,2021-06-10 11:51:32.030,199,NULL,NULL,NULL,240,1,NULL,NULL,4,NULL,26,NULL,2
14820,Tank,1,2021-06-10 11:53:01.940,199,NULL,NULL,131,120,1,NULL,NULL,4,NULL,28,NULL,2
14821,Traffic Signal Units,1,2021-06-10 11:53:55.540,199,NULL,NULL,141,240,1,NULL,NULL,4,NULL,29,NULL,2
14824,Walls,1,2021-06-10 11:55:40.277,199,NULL,NULL,131,360,1,NULL,NULL,4,NULL,28,NULL,2
14825,External Lighting,1,2021-06-10 11:56:39.080,199,NULL,NULL,131,480,1,NULL,NULL,4,NULL,28,NULL,2
14826,External Furniture,1,2021-06-10 11:57:19.973,199,NULL,NULL,131,36,1,NULL,NULL,4,NULL,28,NULL,2
14827,Road Structural Layer,1,2021-06-11 13:40:26.117,199,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,30,NULL,NULL
14828,Community Hall 2,1,2021-06-11 13:43:47.940,199,2022-06-14 13:21:12.890,251,0,0,NULL,NULL,NULL,6,NULL,30,0,NULL
14829,Fabricated Steel,1,2021-06-11 13:44:10.143,199,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,30,NULL,NULL
14830,License testing centre,1,2021-06-11 13:45:02.417,199,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,30,NULL,NULL
14831,LV Conductors,1,2021-06-11 13:45:30.217,199,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,30,NULL,NULL
14832,Sports Field,1,2021-06-11 13:45:55.930,199,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,30,NULL,NULL
14833,Taxi Rank 2,1,2021-06-11 13:46:33.597,199,2022-06-14 13:22:46.857,251,0,0,NULL,NULL,NULL,6,NULL,30,0,NULL
14834,Land,1,2021-06-11 13:47:18.783,199,NULL,NULL,NULL,NULL,1,NULL,NULL,5,NULL,NULL,NULL,1
14835,Carport,1,2021-06-11 13:47:57.200,199,NULL,NULL,NULL,180,1,NULL,NULL,5,NULL,NULL,NULL,1
14836,Landscaping,1,2021-06-11 13:48:25.500,199,NULL,NULL,NULL,240,1,NULL,NULL,5,NULL,NULL,NULL,1
14837,Paving,1,2021-06-11 13:48:49.280,199,NULL,NULL,NULL,240,1,NULL,NULL,5,NULL,NULL,NULL,1
14838,Perimeter Protection,1,2021-06-11 13:49:16.570,199,NULL,NULL,NULL,36,1,NULL,NULL,5,NULL,NULL,NULL,1
14839,RC Structure,1,2021-06-11 13:49:38.873,199,NULL,NULL,NULL,240,1,NULL,NULL,5,NULL,NULL,NULL,1
14840,Road Structural Layer,1,2021-06-11 13:50:01.757,199,NULL,NULL,NULL,180,1,NULL,NULL,5,NULL,NULL,NULL,1
14841,Small Building - Enclosure,1,2021-06-11 13:50:35.493,199,NULL,NULL,NULL,360,1,NULL,NULL,5,NULL,NULL,NULL,1
14842,Walls,1,2021-06-11 13:52:16.593,199,NULL,NULL,NULL,360,1,NULL,NULL,5,NULL,NULL,NULL,1
14843,Road Structural Layer,1,2021-06-14 09:00:31.563,199,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,30,NULL,NULL
14844,Community Hall,1,2021-06-14 09:01:11.867,199,2022-06-14 13:18:11.993,251,NULL,NULL,NULL,NULL,NULL,6,NULL,30,NULL,NULL
14845,Fabricated Steel,1,2021-06-14 09:01:43.343,199,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,30,NULL,NULL
14846,License testing centre,1,2021-06-14 09:02:40.410,199,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,30,NULL,NULL
14847,LV Conductors,1,2021-06-14 09:03:11.857,199,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,30,NULL,NULL
14848,Sports Field,1,2021-06-14 09:03:35.327,199,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,30,NULL,NULL
14849,Taxi Rank,1,2021-06-14 09:04:18.043,199,2022-06-14 13:19:40.500,251,NULL,NULL,NULL,NULL,NULL,6,NULL,30,NULL,NULL
14865,Carport,1,2021-06-14 13:49:36.410,199,NULL,NULL,NULL,180,1,NULL,NULL,4,NULL,27,NULL,2
14868,Footpath,1,2021-06-14 14:02:25.550,199,NULL,NULL,NULL,240,1,NULL,NULL,4,NULL,27,NULL,2
14869,Landscaping,1,2021-06-14 14:04:21.690,199,NULL,NULL,NULL,240,1,NULL,NULL,4,NULL,27,NULL,2
14875,Road Structural Layer,1,2021-06-14 14:28:03.783,199,NULL,NULL,NULL,180,1,NULL,NULL,4,NULL,27,NULL,2
14877,Earthworks,1,2021-06-14 14:31:32.200,199,NULL,NULL,NULL,600,1,NULL,NULL,4,NULL,27,NULL,2
14881,Pipe - Storm Water,1,2021-06-15 08:14:41.037,199,NULL,NULL,NULL,240,1,NULL,NULL,4,NULL,26,NULL,2
14882,Pipe - Water,1,2021-06-15 08:41:53.323,199,NULL,NULL,NULL,240,1,NULL,NULL,4,NULL,26,NULL,2
14883,Pipe - Sewer,1,2021-06-15 08:44:34.807,199,NULL,NULL,NULL,240,1,NULL,NULL,4,NULL,26,NULL,2
14885,Switch,1,2021-06-17 10:44:40.910,199,NULL,NULL,138,60,1,NULL,NULL,4,NULL,21,1,1
14887,Monitor,1,2021-06-17 10:47:15.647,199,NULL,NULL,138,60,1,NULL,NULL,4,NULL,21,1,1
14888,Projector,1,2021-06-17 10:53:54.690,199,NULL,NULL,151,60,1,NULL,NULL,4,NULL,24,NULL,1
14889,Laptop,1,2021-06-17 10:55:38.233,199,NULL,NULL,138,60,1,NULL,NULL,4,NULL,21,1,1
14890,Alcohol test,1,2021-06-17 11:01:14.070,199,2024-10-07 15:28:55.473,199,175,60,1,NULL,1,4,NULL,20,1,1
14891,Trailer,1,2021-06-17 11:04:53.783,199,NULL,NULL,139,84,1,NULL,NULL,4,NULL,13,1,1
14894,Box,1,2021-06-17 11:09:29.113,199,NULL,NULL,175,120,1,NULL,NULL,4,NULL,20,1,1
14895,Motor Vehicles,1,2021-06-17 11:12:02.040,199,NULL,NULL,139,84,1,NULL,NULL,4,NULL,13,1,1
14896,Board,1,2021-06-17 11:14:07.410,199,2025-06-17 11:18:35.943,199,175,120,1,NULL,1,4,NULL,20,1,1
14897,Microphone,1,2021-06-17 11:16:40.803,199,NULL,NULL,151,60,1,NULL,NULL,4,NULL,24,NULL,1
14898,Printer,1,2021-06-17 11:18:42.387,199,NULL,NULL,138,60,1,NULL,NULL,4,NULL,21,1,1
14899,Fire Arm,1,2021-06-17 11:23:34.257,199,NULL,NULL,152,60,1,NULL,NULL,4,NULL,24,NULL,1
14902,Binding Machine,1,2021-06-17 11:30:50.697,199,NULL,NULL,175,60,1,NULL,NULL,4,NULL,20,1,1
14903,Desktop Computer,1,2021-06-17 11:34:07.683,199,NULL,NULL,138,60,1,NULL,NULL,4,NULL,21,1,1
14911,External Drive,1,2021-06-17 11:44:05.280,199,NULL,NULL,138,60,1,NULL,NULL,4,NULL,21,1,1
14912,Firewall,1,2021-06-17 11:45:25.673,199,NULL,NULL,138,60,1,NULL,NULL,4,NULL,21,1,1
14913,Bulk Filer,1,2021-06-17 11:46:11.137,199,NULL,NULL,175,120,1,NULL,NULL,4,NULL,20,1,1
14914,Divider,1,2021-06-17 11:47:00.843,199,NULL,NULL,175,120,1,NULL,NULL,4,NULL,20,1,1
14920,Cell Phone,1,2021-06-17 11:52:05.760,199,NULL,NULL,175,60,1,NULL,NULL,4,NULL,20,1,1
14923,Ipad,1,2021-06-17 11:55:31.130,199,NULL,NULL,138,60,1,NULL,NULL,4,NULL,21,1,1
14927,Media Player,1,2021-06-17 11:59:29.110,199,NULL,NULL,151,60,1,NULL,NULL,4,NULL,24,NULL,1
14928,Mixing Console,1,2021-06-17 12:00:20.770,199,NULL,NULL,151,60,1,NULL,NULL,4,NULL,24,NULL,1
14929,Server,1,2021-06-17 12:01:18.337,199,NULL,NULL,138,60,1,NULL,NULL,4,NULL,21,1,1
14931,Projector Screen,1,2021-06-17 12:35:24.630,199,NULL,NULL,151,60,1,NULL,NULL,4,NULL,24,NULL,1
14933,Road Marking Machine,1,2021-06-17 12:37:00.080,199,2023-11-08 20:03:39.807,339,NULL,120,1,NULL,NULL,4,NULL,19,1,1
14934,Router,1,2021-06-17 12:37:47.097,199,NULL,NULL,138,60,1,NULL,NULL,4,NULL,21,1,1
14935,Security System,1,2021-06-17 12:38:34.190,199,NULL,NULL,152,60,1,NULL,NULL,4,NULL,24,NULL,1
14936,Plate Compactor,1,2021-06-17 12:39:32.823,199,2024-10-07 16:45:39.330,199,NULL,120,1,NULL,1,4,NULL,19,1,1
14938,Speaker,1,2021-06-17 12:41:22.963,199,NULL,NULL,151,60,1,NULL,NULL,4,NULL,24,NULL,1
14940,Speed Trap,1,2021-06-17 12:42:57.523,199,NULL,NULL,152,60,1,NULL,NULL,4,NULL,24,NULL,1
14942,Concrete Cutter Machine,1,2021-06-17 12:45:13.230,199,NULL,NULL,NULL,120,1,NULL,NULL,4,NULL,19,1,1
14944,Tredmill,1,2021-06-17 12:47:22.800,199,NULL,NULL,NULL,120,1,NULL,NULL,4,NULL,19,1,1
14945,UPS,1,2021-06-17 12:48:26.683,199,NULL,NULL,138,60,1,NULL,NULL,4,NULL,21,1,1
14955,Plough,1,2021-11-10 13:52:53.130,199,NULL,NULL,NULL,120,1,NULL,NULL,4,NULL,19,1,1
14961,Computer Workstation,1,2021-11-10 13:59:43.503,199,NULL,NULL,175,120,1,NULL,NULL,4,NULL,20,1,1
14962,TV Screen,1,2021-11-10 14:00:56.750,199,NULL,NULL,175,60,1,NULL,NULL,4,NULL,20,1,1
14963,PA System,1,2021-11-10 14:01:24.300,199,NULL,NULL,175,60,1,NULL,NULL,4,NULL,20,1,1
14964,Zoom License,1,2022-04-13 15:06:59.963,209,NULL,NULL,153,12,2,NULL,NULL,3,NULL,35,2,1
14965,Garage,1,2022-05-18 19:21:13.840,199,NULL,NULL,NULL,360,1,NULL,NULL,5,NULL,NULL,NULL,1
14966,Dwelling Normal Size House,1,2022-05-18 19:22:46.700,199,NULL,NULL,NULL,360,1,NULL,NULL,5,NULL,NULL,NULL,1
14967,Internal Road,1,2022-05-18 19:24:16.980,199,NULL,NULL,NULL,180,1,NULL,NULL,5,NULL,NULL,NULL,1
14968,Palisade Fence,1,2022-05-18 19:25:51.777,199,NULL,NULL,NULL,36,1,NULL,NULL,5,NULL,NULL,NULL,1
14969,Sliding Gate,1,2022-05-18 19:26:51.023,199,NULL,NULL,NULL,36,1,NULL,NULL,5,NULL,NULL,NULL,1
14970,Pedestrian Gate,1,2022-05-18 19:27:31.170,199,NULL,NULL,NULL,36,1,NULL,NULL,5,NULL,NULL,NULL,1
14971,Wall,1,2022-05-18 19:28:38.847,199,NULL,NULL,NULL,36,1,NULL,NULL,5,NULL,NULL,NULL,1
14972,Swivel Gate,1,2022-05-18 19:29:34.803,199,NULL,NULL,NULL,36,1,NULL,NULL,5,NULL,NULL,NULL,1
14973,Fence,1,2022-05-18 19:30:34.820,199,NULL,NULL,NULL,36,1,NULL,NULL,5,NULL,NULL,NULL,1
14974,Municipal Flats,1,2022-05-18 19:31:37.117,199,NULL,NULL,NULL,360,1,NULL,NULL,5,NULL,NULL,NULL,1
14975,Footpath,1,2022-05-18 19:33:45.263,199,NULL,NULL,NULL,240,1,NULL,NULL,5,NULL,NULL,NULL,1
14976,Outbuilding (Storeroom),1,2022-05-18 19:34:30.277,199,NULL,NULL,NULL,360,1,NULL,NULL,5,NULL,NULL,NULL,1
14977,Hall-Indoor Sport Complex,1,2022-05-18 19:35:33.483,199,NULL,NULL,NULL,360,1,NULL,NULL,5,NULL,NULL,NULL,1
14978,Catchpit,1,2022-05-18 19:36:16.663,199,NULL,NULL,NULL,240,1,NULL,NULL,5,NULL,NULL,NULL,1
14979,Market,1,2022-05-18 19:36:53.140,199,NULL,NULL,NULL,360,1,NULL,NULL,5,NULL,NULL,NULL,1
14980,Tank Stand,1,2022-05-18 19:37:36.467,199,NULL,NULL,NULL,120,1,NULL,NULL,5,NULL,NULL,NULL,1
14981,Jo-Jo Tank,1,2022-05-18 19:38:08.070,199,NULL,NULL,NULL,120,1,NULL,NULL,5,NULL,NULL,NULL,1
14982,Ablution - Change Rooms,1,2022-05-19 11:12:18.777,199,NULL,NULL,NULL,360,1,NULL,NULL,4,NULL,27,NULL,2
14983,Ablution Block,1,2022-05-19 11:13:06.490,199,NULL,NULL,NULL,360,1,NULL,NULL,4,NULL,27,NULL,2
14986,Braai,1,2022-05-19 11:15:29.423,199,NULL,NULL,NULL,240,1,NULL,NULL,4,NULL,27,NULL,2
14987,Catchpit,1,2022-05-19 11:16:40.200,199,NULL,NULL,NULL,240,1,NULL,NULL,4,NULL,27,NULL,2
14990,Channel,1,2022-05-19 11:18:21.277,199,NULL,NULL,NULL,600,1,NULL,NULL,4,NULL,27,NULL,2
14991,Community Hall,1,2022-05-19 11:18:49.700,199,NULL,NULL,NULL,360,1,NULL,NULL,4,NULL,27,NULL,2
14992,Dwelling Low Cost Housing,1,2022-05-19 11:19:15.393,199,NULL,NULL,NULL,360,1,NULL,NULL,4,NULL,27,NULL,2
14993,Earthworks Earthworks,1,2022-05-19 11:20:35.090,199,NULL,NULL,NULL,600,1,NULL,NULL,4,NULL,27,NULL,2
14994,Fence,1,2022-05-19 11:21:09.307,199,NULL,NULL,NULL,36,1,NULL,NULL,4,NULL,27,NULL,2
14995,Flood Light,1,2022-05-19 11:21:50.210,199,NULL,NULL,NULL,480,1,NULL,NULL,4,NULL,27,NULL,2
14996,Flag Pole,1,2022-05-19 11:22:13.197,199,NULL,NULL,NULL,120,1,NULL,NULL,4,NULL,27,NULL,2
14997,Football (Soccer) Goal Posts,1,2022-05-19 11:22:51.103,199,NULL,NULL,NULL,240,1,NULL,NULL,4,NULL,27,NULL,2
14998,Football (Soccer) Pitch,1,2022-05-19 11:23:40.503,199,NULL,NULL,NULL,240,1,NULL,NULL,4,NULL,27,NULL,2
15000,Guardhouse,1,2022-05-19 11:25:01.133,199,NULL,NULL,NULL,360,1,NULL,NULL,4,NULL,27,NULL,2
15002,Handrails,1,2022-05-19 11:26:59.647,199,NULL,NULL,NULL,360,1,NULL,NULL,4,NULL,27,NULL,2
15003,Hawker stalls,1,2022-05-19 11:27:26.753,199,NULL,NULL,NULL,360,1,NULL,NULL,4,NULL,27,NULL,2
15004,Internal Road,1,2022-05-19 11:27:53.740,199,NULL,NULL,NULL,180,1,NULL,NULL,4,NULL,27,NULL,2
15005,Heritage Building,1,2022-05-19 11:28:17.273,199,NULL,NULL,NULL,300,1,NULL,NULL,4,NULL,27,NULL,2
15006,Jo-Jo Tank,1,2022-05-19 11:28:58.933,199,NULL,NULL,NULL,120,1,NULL,NULL,4,NULL,27,NULL,2
15008,Kerb Barrier,1,2022-05-19 11:29:56.917,199,NULL,NULL,NULL,240,1,NULL,NULL,4,NULL,27,NULL,2
15009,Kerb Inlet,1,2022-05-19 11:30:29.633,199,NULL,NULL,NULL,240,1,NULL,NULL,4,NULL,27,NULL,2
15011,Lapa,1,2022-05-19 11:32:35.580,199,NULL,NULL,NULL,240,1,NULL,NULL,4,NULL,27,NULL,2
15014,Mobile Office,1,2022-05-19 11:34:26.093,199,NULL,NULL,NULL,360,1,NULL,NULL,4,NULL,27,NULL,2
15016,Netball Court,1,2022-05-19 11:40:47.647,199,NULL,NULL,NULL,240,1,NULL,NULL,4,NULL,27,NULL,2
15017,Netball Post,1,2022-05-19 11:41:16.160,199,NULL,NULL,NULL,300,1,NULL,NULL,4,NULL,27,NULL,2
15018,Office Block,1,2022-05-19 11:41:37.460,199,NULL,NULL,NULL,360,1,NULL,NULL,4,NULL,27,NULL,2
15019,Outbuilding (Storeroom),1,2022-05-19 11:42:18.283,199,NULL,NULL,NULL,360,1,NULL,NULL,4,NULL,27,NULL,2
15020,Palisade Fence,1,2022-05-19 11:43:31.197,199,NULL,NULL,NULL,36,1,NULL,NULL,4,NULL,27,NULL,2
15021,Park Bench,1,2022-05-19 11:44:15.360,199,NULL,NULL,NULL,240,1,NULL,NULL,4,NULL,27,NULL,2
15022,Park Table,1,2022-05-19 11:44:53.090,199,NULL,NULL,NULL,240,1,NULL,NULL,4,NULL,27,NULL,2
15023,Parking,1,2022-05-19 11:45:24.867,199,NULL,NULL,NULL,240,1,NULL,NULL,4,NULL,27,NULL,2
15024,Paved Area,1,2022-05-19 11:45:53.830,199,NULL,NULL,NULL,240,1,NULL,NULL,4,NULL,27,NULL,2
15025,Pavement,1,2022-05-19 11:46:26.457,199,NULL,NULL,NULL,180,1,NULL,NULL,4,NULL,27,NULL,2
15026,Pavilion,1,2022-05-19 11:46:57.173,199,NULL,NULL,NULL,240,1,NULL,NULL,4,NULL,27,NULL,2
15027,Pedestrian Gate,1,2022-05-19 11:47:26.543,199,NULL,NULL,NULL,36,1,NULL,NULL,4,NULL,27,NULL,2
15031,Pump Station Building,1,2022-05-19 11:50:15.100,199,NULL,NULL,NULL,360,1,NULL,NULL,4,NULL,27,NULL,2
15032,Retaining Wall,1,2022-05-19 11:50:47.767,199,NULL,NULL,NULL,600,1,NULL,NULL,4,NULL,27,NULL,2
15033,Rubbish Bin,1,2022-05-19 11:51:41.377,199,NULL,NULL,NULL,180,1,NULL,NULL,4,NULL,27,NULL,2
15034,Rugby Post,1,2022-05-19 11:52:20.580,199,NULL,NULL,NULL,240,1,NULL,NULL,4,NULL,27,NULL,2
15035,Rugby Field,1,2022-05-19 11:52:40.523,199,NULL,NULL,NULL,240,1,NULL,NULL,4,NULL,27,NULL,2
15036,Sign - Information,1,2022-05-19 11:53:05.060,199,NULL,NULL,NULL,180,1,NULL,NULL,4,NULL,27,NULL,2
15037,Sliding Gate,1,2022-05-19 11:53:35.270,199,NULL,NULL,NULL,36,1,NULL,NULL,4,NULL,27,NULL,2
15042,Swimming Pool,1,2022-05-19 11:56:51.760,199,NULL,NULL,NULL,240,1,NULL,NULL,4,NULL,27,NULL,2
15043,Swivel Gate,1,2022-05-19 11:57:39.600,199,NULL,NULL,NULL,36,1,NULL,NULL,4,NULL,27,NULL,2
15045,Tank Stand,1,2022-05-19 11:58:52.797,199,NULL,NULL,NULL,120,1,NULL,NULL,4,NULL,27,NULL,2
15046,Toilets,1,2022-05-19 11:59:22.230,199,NULL,NULL,NULL,360,1,NULL,NULL,4,NULL,27,NULL,2
15048,V-Channel,1,2022-05-19 12:00:13.930,199,NULL,NULL,NULL,240,1,NULL,NULL,4,NULL,27,NULL,2
15049,Walkway,1,2022-05-19 12:00:38.400,199,NULL,NULL,NULL,240,1,NULL,NULL,4,NULL,27,NULL,2
15050,Wall,1,2022-05-19 12:01:18.830,199,NULL,NULL,NULL,36,1,NULL,NULL,4,NULL,27,NULL,2
15051,Water feature,1,2022-05-19 12:02:08.867,199,NULL,NULL,NULL,240,1,NULL,NULL,4,NULL,27,NULL,2
15052,LED Lights,1,2022-05-19 19:23:05.187,199,NULL,NULL,93,240,1,NULL,NULL,4,NULL,14,1,2
15053,Post Top Light,1,2022-05-19 19:23:31.960,199,NULL,NULL,93,300,1,NULL,NULL,4,NULL,14,1,2
15054,Rural Electrification,1,2022-05-19 19:24:05.607,199,NULL,NULL,93,360,1,NULL,NULL,4,NULL,14,1,2
