AssetCIDMSSubComponentTypeID,AssetCIDMSSubComponentTypeDesc,AssetCIDMSComponentTypeID,Infrastructure,Nature,Enabled,DateCaptured,CapturerID,DateModified,ModifierID,Default
1178,Clearview Fence,458,1,1,1,2024-10-07 21:33:53.737,199,NULL,NULL,0
1179,Parking,1205,1,1,1,2024-10-07 21:39:51.490,199,NULL,NULL,0
1180,Pump - Centrifugal,1206,1,1,1,2024-10-07 21:39:59.607,199,NULL,NULL,0
1181,Palisade Fence,1207,1,1,1,2024-10-07 21:40:09.420,199,NULL,NULL,0
1182,Sliding Gate,1207,1,1,1,2024-10-07 21:41:10.043,199,NULL,NULL,0
1183,Fence,1207,1,1,1,2024-10-07 21:41:58.773,199,NULL,NULL,0
1184,Pedestrian Gate,1207,1,1,1,2024-10-07 21:42:34.117,199,NULL,NULL,0
1185,Walkway,1208,1,1,1,2024-10-07 21:50:53.257,199,NULL,NULL,0
1186,Retaining Wall,1209,1,1,1,2024-10-07 21:51:00.977,199,NULL,NULL,0
1187,Park Table,1210,1,1,1,2024-10-07 21:51:09.853,199,NULL,NULL,0
1188,Office Block,1211,1,1,1,2024-10-07 21:51:18.053,199,NULL,NULL,0
1189,Sign - Information,1212,1,1,1,2024-10-07 21:51:26.910,199,NULL,NULL,0
1190,Club House,1213,1,1,1,2024-10-07 21:51:40.453,199,NULL,NULL,0
1191,Street Light,1214,1,1,1,2024-10-07 22:15:35.083,199,NULL,NULL,0
1192,Paving,1215,1,1,1,2024-10-07 22:29:05.797,199,NULL,NULL,0
1193,Toilets,1186,1,1,1,2024-10-07 22:31:37.840,199,NULL,NULL,0
1194,Outbuilding (Storeroom),1203,1,1,1,2024-10-07 22:35:26.190,199,NULL,NULL,0
1195,Guardhouse,1203,1,1,1,2024-10-07 22:35:35.817,199,NULL,NULL,0
1196,Sport Facility,792,1,1,1,2024-10-09 12:07:14.817,199,NULL,NULL,0
1197,Fence,1089,1,1,1,2024-12-11 14:05:35.747,271,NULL,NULL,0
1198,Clearview Fence,527,1,1,1,2025-02-03 16:29:59.047,271,NULL,NULL,0
1199,Building Roof,686,1,1,1,2025-02-03 17:47:51.840,271,NULL,NULL,0
1200,Building Wall,686,1,1,1,2025-02-03 17:48:41.703,271,NULL,NULL,0
1201,Drone,1216,0,1,1,2025-02-17 11:28:46.703,271,NULL,NULL,0
1202,General buildings and open spaces,704,1,1,1,2025-02-26 10:29:21.267,271,NULL,NULL,0
1203,Earthworks,1218,1,1,1,2025-02-26 13:51:33.923,271,NULL,NULL,0
1204,Community Assets,1219,1,1,1,2025-03-12 08:23:06.090,271,NULL,NULL,0
1205,Firearms,1220,0,1,1,2025-06-02 06:12:21.883,271,NULL,NULL,0
1206,Buildings,1221,1,1,1,2025-11-11 16:15:22.527,271,NULL,NULL,0
1207,Outdoor Furniture,1222,1,1,1,2025-11-11 16:52:33.840,271,NULL,NULL,0
